"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"3605","Ripk1","RIPK1","6","ortholog_one2one",71.4939
"3606","Cfap99","CFAP99","4","ortholog_one2one",72.3765
"3607","Echdc3","ECHDC3","10","ortholog_one2one",82.3333
"3608","Ccdc71l","CCDC71L","7","ortholog_one2one",79.3578
"3609","Cdk8","CDK8","13","ortholog_one2one",98.9224
"3610","Ccr7","CCR7","17","ortholog_one2one",87.037
"3611","Kcnk13","KCNK13","14","ortholog_one2one",85.1852
"3612","Pip4k2c","PIP4K2C","12","ortholog_one2one",95.4869
"3613","Med9","MED9","17","ortholog_one2one",80.9859
"3614","Gfi1b","GFI1B","9","ortholog_one2one",77.4105
"3615","Rasd1","RASD1","17","ortholog_one2one",95.7143
"3616","Tmem43","TMEM43","3","ortholog_one2one",93
"3617","Smarce1","SMARCE1","17","ortholog_one2one",97.3236
"3618","Frmd7","FRMD7","X","ortholog_one2one",86.3442
"3619","Nampt","NAMPT","7","ortholog_one2one",95.723
"3620","Erg","ERG","21","ortholog_one2one",94.856
"3621","Rap2c","RAP2C","X","ortholog_one2one",100
"3622","Mir761","MIR761","1","ortholog_one2one",76.3158
"3623","Fhit","FHIT","3","ortholog_one2one",62.9108
"3624","Ccdc70","CCDC70","13","ortholog_one2one",82.9596
"3625","Mbnl3","MBNL3","X","ortholog_one2one",83.9181
"3626","Krt222","KRT222","17","ortholog_one2one",88.7755
"3627","Dido1","DIDO1","20","ortholog_one2one",73.9362
"3628","Kcmf1","KCMF1","2","ortholog_one2one",97.3753
"3629","Mir186","MIR186","1","ortholog_one2one",95.7747
"3630","Ptger3","PTGER3","1","ortholog_one2one",85.2459
"3631","Atp7b","ATP7B","13","ortholog_one2one",82.7633
"3632","Bphl","BPHL","6","ortholog_one2one",81.7869
"3633","Intu","INTU","4","ortholog_one2one",79.5117
"3634","Metap2","METAP2","12","ortholog_one2one",92.8279
"3635","Wbp2","WBP2","17","ortholog_one2one",96.9349
"3636","Psmc1","PSMC1","14","ortholog_one2one",100
"3637","Cltb","CLTB","5","ortholog_one2one",95.1965
"3638","Sftpc","SFTPC","8","ortholog_one2one",80.829
"3639","Zfp384","ZNF384","12","ortholog_one2one",95.3767
"3640","Slc25a31","SLC25A31","4","ortholog_one2one",87.1875
"3641","Rpap2","RPAP2","1","ortholog_one2one",70.1954
"3642","Nrde2","NRDE2","14","ortholog_one2one",80.1195
"3643","Flna","FLNA","X","ortholog_one2one",97.3177
"3644","Galntl6","GALNTL6","4","ortholog_one2one",96.173
"3645","Cth","CTH","1","ortholog_one2one",84.9246
"3646","Lgi3","LGI3","8","ortholog_one2one",96.5328
"3647","Ripply2","RIPPLY2","6","ortholog_one2one",64.0625
"3648","Tnc","TNC","9","ortholog_one2one",82.6066
"3649","Tubb2a","TUBB2A","6","ortholog_one2one",100
"3650","Pemt","PEMT","17","ortholog_one2one",76.2712
"3651","Hmg20a","HMG20A","15","ortholog_one2one",77.8364
"3652","Ttc37","SKIC3","5","ortholog_one2one",84.7089
"3653","Reep4","REEP4","8","ortholog_one2one",77.1331
"3654","Ankrd13c","ANKRD13C","1","ortholog_one2one",91.8669
"3655","Sypl","SYPL1","7","ortholog_one2one",77.7778
"3656","Nek4","NEK4","3","ortholog_one2one",76.5152
"3657","Alg11","ALG11","13","ortholog_one2one",86.1789
"3658","Krt24","KRT24","17","ortholog_one2one",72.0703
"3659","Rapgef5","RAPGEF5","7","ortholog_one2one",91.8919
"3660","Krt25","KRT25","17","ortholog_one2one",91.9283
"3661","Aadat","AADAT","4","ortholog_one2one",68.9815
"3662","Mapk8ip2","MAPK8IP2","22","ortholog_one2one",87.7108
"3663","Zc3h4","ZC3H4","19","ortholog_one2one",91.0757
"3664","Krt26","KRT26","17","ortholog_one2one",77.7056
"3665","Krt27","KRT27","17","ortholog_one2one",88.8393
"3666","Tubb2b","TUBB2B","6","ortholog_one2one",100
"3667","Cyb5r4","CYB5R4","6","ortholog_one2one",79.9242
"3668","Fam81b","FAM81B","5","ortholog_one2one",75.463
"3669","Krt28","KRT28","17","ortholog_one2one",85.7143
"3670","Mir151","MIR151A","8","ortholog_one2one",95.5882
"3671","Mfap3l","MFAP3L","4","ortholog_one2one",89.9755
"3672","Psmg4","PSMG4","6","ortholog_one2one",89.4309
"3673","Arsa","ARSA","22","ortholog_one2one",85.9684
"3674","Hspa4l","HSPA4L","4","ortholog_one2one",92.4821
"3675","Trim47","TRIM47","17","ortholog_one2one",88.4735
"3676","Tmem160","TMEM160","19","ortholog_one2one",94.1489
"3677","Ipo11","IPO11","5","ortholog_one2one",95.935
"3678","Gid8","GID8","20","ortholog_one2one",99.5614
"3679","Ilk","ILK","11","ortholog_one2one",99.5575
"3680","Atg5","ATG5","6","ortholog_one2one",96.7273
"3681","Slc17a9","SLC17A9","20","ortholog_one2one",80.3132
"3682","Nek5","NEK5","13","ortholog_one2one",65.2313
"3683","Kif5a","KIF5A","12","ortholog_one2one",97.8578
"3684","Ctnnd2","CTNND2","5","ortholog_one2one",95.1043
"3685","Xpc","XPC","3","ortholog_one2one",74.4086
"3686","Mrap2","MRAP2","6","ortholog_one2one",86.9565
"3687","Bhlhe23","BHLHE23","20","ortholog_one2one",85.2018
"3688","Usp6nl","USP6NL","10","ortholog_one2one",80.4038
"3689","Arl6","ARL6","3","ortholog_one2one",78.3505
"3690","Rai1","RAI1","17","ortholog_one2one",82.9539
"3691","Cfb","CFB","6","ortholog_one2one",82.4377
"3692","Lingo1","LINGO1","15","ortholog_one2one",99.1936
"3693","Cdhr3","CDHR3","7","ortholog_one2one",76.414
"3694","Wdr59","WDR59","16","ortholog_one2one",94.4612
"3695","Psmd9","PSMD9","12","ortholog_one2one",84.6847
"3696","Hr","HR","8","ortholog_one2one",78.1173
"3697","Krt10","KRT10","17","ortholog_one2one",83.4225
"3698","Cep162","CEP162","6","ortholog_one2one",75.1247
"3699","Prdm1","PRDM1","6","ortholog_one2one",84.4626
"3700","Mir124a-3","MIR124-3","20","ortholog_one2one",100
"3701","Taok2","TAOK2","16","ortholog_one2one",91.8548
"3702","Cdca7l","CDCA7L","7","ortholog_one2one",77.8539
"3703","Vps39","VPS39","15","ortholog_one2one",96.0497
"3704","Trim65","TRIM65","17","ortholog_one2one",63.9847
"3705","Tmem176b","TMEM176B","7","ortholog_one2one",52.4715
"3706","Pappa","PAPPA","9","ortholog_one2one",91.4409
"3707","Wasf3","WASF3","13","ortholog_one2one",93.8124
"3708","Ets2","ETS2","21","ortholog_one2one",91.6667
"3709","Krt12","KRT12","17","ortholog_one2one",79.2608
"3710","Odf3l1","ODF3L1","15","ortholog_one2one",64.3791
"3711","Gfi1","GFI1","1","ortholog_one2one",75.6646
"3712","Calm1","CALM1","14","ortholog_one2one",100
"3713","Krt20","KRT20","17","ortholog_one2one",78.4223
"3714","Gm22503","RNU6-445P","9","ortholog_one2one",69.5652
"3715","Lrba","LRBA","4","ortholog_one2one",90.4345
"3716","Dctn2","DCTN2","12","ortholog_one2one",95.5224
"3717","Dap","DAP","5","ortholog_one2one",96.0784
"3718","Cspg4","CSPG4","15","ortholog_one2one",83.3691
"3719","Krt23","KRT23","17","ortholog_one2one",78.91
"3720","Slc22a23","SLC22A23","6","ortholog_one2one",91.4369
"3721","Nudt18","NUDT18","8","ortholog_one2one",81.4241
"3722","Hpd","HPD","12","ortholog_one2one",89.5674
"3723","Spcs1","SPCS1","3","ortholog_one2one",59.6273
"3724","Tyr","TYR","11","ortholog_one2one",85.7411
"3725","Dennd3","DENND3","8","ortholog_one2one",78.9639
"3726","Mrpl38","MRPL38","17","ortholog_one2one",86.0526
"3727","Epha6","EPHA6","3","ortholog_one2one",95.1327
"3728","Snx33","SNX33","15","ortholog_one2one",94.7735
"3729","Astn2","ASTN2","9","ortholog_one2one",96.4497
"3730","Tbx18","TBX18","6","ortholog_one2one",93.4747
"3731","Taf10","TAF10","11","ortholog_one2one",91.7431
"3732","Prep","PREP","6","ortholog_one2one",95.7747
"3733","Imp3","IMP3","15","ortholog_one2one",96.1957
"3734","Snupn","SNUPN","15","ortholog_one2one",91.6201
"3735","Npas1","NPAS1","19","ortholog_one2one",86.7003
"3736","Rnf4","RNF4","4","ortholog_one2one",87.6289
"3737","Nin","NIN","14","ortholog_one2one",78.7506
"3738","Faf2","FAF2","5","ortholog_one2one",97.7528
"3739","Nt5e","NT5E","6","ortholog_one2one",86.2847
"3740","Krt39","KRT39","17","ortholog_one2one",74.2739
"3741","Ktn1","KTN1","14","ortholog_one2one",83.4966
"3742","Pold1","POLD1","19","ortholog_one2one",89.5928
"3743","Sptbn1","SPTBN1","2","ortholog_one2one",98.3496
"3744","Popdc3","POPDC3","6","ortholog_one2one",89.0034
"3745","Ptpn9","PTPN9","15","ortholog_one2one",97.3019
"3746","Lsm3","LSM3","3","ortholog_one2one",100
"3747","Shank3","SHANK3","22","ortholog_one2one",88.0347
"3748","Bves","BVES","6","ortholog_one2one",87.7095
"3749","Trim32","TRIM32","9","ortholog_one2one",95.7252
"3750","Mbd6","MBD6","12","ortholog_one2one",93.2338
"3751","Tmem176a","TMEM176A","7","ortholog_one2one",52.0492
"3752","2510002D24Rik","C22orf39","22","ortholog_one2one",72.381
"3753","Sema3f","SEMA3F","3","ortholog_one2one",95.9236
"3754","Hs6st2","HS6ST2","X","ortholog_one2one",89.5705
"3755","Tlr4","TLR4","9","ortholog_one2one",66.9461
"3756","Adam22","ADAM22","7","ortholog_one2one",91.2621
"3757","Pxdc1","PXDC1","6","ortholog_one2one",92.2078
"3758","Brinp1","BRINP1","9","ortholog_one2one",98.8158
"3759","Psmg1","PSMG1","21","ortholog_one2one",84.7751
"3760","Dnah6","DNAH6","2","ortholog_one2one",88.7066
"3761","Dimt1","DIMT1","5","ortholog_one2one",95.8466
"3762","Sh3kbp1","SH3KBP1","X","ortholog_one2one",88.1523
"3763","Mrpl40","MRPL40","22","ortholog_one2one",75.2427
"3764","Camta1","CAMTA1","1","ortholog_one2one",93.2224
"3765","Nek3","NEK3","13","ortholog_one2one",72.6027
"3766","C2","C2","6","ortholog_one2one",75.1316
"3767","Nsun3","NSUN3","3","ortholog_one2one",80.4598
"3768","Ankrd33b","ANKRD33B","5","ortholog_one2one",76.5432
"3769","Fam50b","FAM50B","6","ortholog_one2one",82.3353
"3770","Grm5","GRM5","11","ortholog_one2one",96.01
"3771","Lin28b","LIN28B","6","ortholog_one2one",78.9668
"3772","Ddit3","DDIT3","12","ortholog_one2one",88.6905
"3773","Arl13b","ARL13B","3","ortholog_one2one",80.7962
"3774","Slf1","SLF1","5","ortholog_one2one",79.6964
"3775","Ropn1l","ROPN1L","5","ortholog_one2one",78.4404
"3776","Vezt","VEZT","12","ortholog_one2one",83.4184
"3777","Stx19","STX19","3","ortholog_one2one",86.6438
"3778","Arhgap35","ARHGAP35","19","ortholog_one2one",97.7985
"3779","Acr","ACR","22","ortholog_one2one",64.9083
"3780","Pros1","PROS1","3","ortholog_one2one",79.7037
"3781","Mark2","MARK2","11","ortholog_one2one",98.3247
"3782","Ckap2","CKAP2","13","ortholog_one2one",61.5964
"3783","Mmp20","MMP20","11","ortholog_one2one",89.4191
"3784","Slc45a4","SLC45A4","8","ortholog_one2one",83.3543
"3785","Hira","HIRA","22","ortholog_one2one",95.9606
"3786","Vps36","VPS36","13","ortholog_one2one",95.8549
"3787","Gm23203","RNU6-519P","8","ortholog_one2one",68.2243
"3788","Tmem219","TMEM219","16","ortholog_one2one",73.8971
"3789","Mmp7","MMP7","11","ortholog_one2one",69.2884
"3790","Ythdf1","YTHDF1","20","ortholog_one2one",89.0785
"3791","Efna5","EFNA5","5","ortholog_one2one",99.1228
"3792","Slc6a6","SLC6A6","3","ortholog_one2one",93.0757
"3793","Fbxl17","FBXL17","5","ortholog_one2one",91.7261
"3794","Thsd1","THSD1","13","ortholog_one2one",78.7309
"3795","Tmem123","TMEM123","11","ortholog_one2one",54.359
"3796","Birc7","BIRC7","20","ortholog_one2one",66.3158
"3797","Znrf1","ZNRF1","16","ortholog_one2one",99.1189
"3798","2210408I21Rik","KIAA0825","5","ortholog_one2one",71.4623
"3799","Nkain4","NKAIN4","20","ortholog_one2one",83.1731
"3800","Kctd13","KCTD13","16","ortholog_one2one",94.2249
"3801","Birc2","BIRC2","11","ortholog_one2one",84.1503
"3802","Gpr20","GPR20","8","ortholog_one2one",82.6816
"3803","Fer","FER","5","ortholog_one2one",92.9526
"3804","Prpf4b","PRPF4B","6","ortholog_one2one",95.1341
"3805","Ctsc","CTSC","11","ortholog_one2one",77.7056
"3806","Cdk5rap2","CDK5RAP2","9","ortholog_one2one",70.5269
"3807","Birc3","BIRC3","11","ortholog_one2one",74.2525
"3808","Krt40","KRT40","17","ortholog_one2one",77.4487
"3809","Scn9a","SCN9A","2","ortholog_one2one",93.3972
"3810","Krtap3-1","KRTAP3-1","17","ortholog_one2one",86.7347
"3811","Suclg1","SUCLG1","2","ortholog_one2one",92.1965
"3812","Iglv3","IGLV4-3","22","ortholog_one2one",58.5366
"3813","Asphd1","ASPHD1","16","ortholog_one2one",88.8889
"3814","4930505A04Rik","C2orf73","2","ortholog_one2one",67.8112
"3815","Mir331","MIR331","12","ortholog_one2one",94.7917
"3816","Fgd6","FGD6","12","ortholog_one2one",76.0543
"3817","Tpp1","TPP1","11","ortholog_one2one",88.4342
"3818","Gm25039","RNU6-879P","12","ortholog_one2one",87.8505
"3819","Plk4","PLK4","4","ortholog_one2one",82.1622
"3820","Snx14","SNX14","6","ortholog_one2one",94.7095
"3821","Acyp2","ACYP2","2","ortholog_one2one",73.5849
"3822","Ldhd","LDHD","16","ortholog_one2one",85.3306
"3823","Epha3","EPHA3","3","ortholog_one2one",96.4431
"3824","Abr","ABR","17","ortholog_one2one",70.2954
"3825","Syt10","SYT10","12","ortholog_one2one",92.9254
"3826","Pja2","PJA2","5","ortholog_one2one",83.0269
"3827","Zfp1","ZFP1","16","ortholog_one2one",86.1042
"3828","Fam217a","FAM217A","6","ortholog_one2one",46.6767
"3829","Gpnmb","GPNMB","7","ortholog_one2one",69.8606
"3830","Cmbl","CMBL","5","ortholog_one2one",82.449
"3831","Megf9","MEGF9","9","ortholog_one2one",79.5
"3832","Bcar1","BCAR1","16","ortholog_one2one",90.2746
"3833","Ptp4a3","PTP4A3","8","ortholog_one2one",96.5318
"3834","Epb41","EPB41","1","ortholog_one2one",88.7227
"3835","Cfdp1","CFDP1","16","ortholog_one2one",84.4068
"3836","Tmem170","TMEM170A","16","ortholog_one2one",95.8333
"3837","Mef2a","MEF2A","15","ortholog_one2one",96.988
"3838","Man2a1","MAN2A1","5","ortholog_one2one",80.3478
"3839","Itpr2","ITPR2","12","ortholog_one2one",95.8164
"3840","Rnf44","RNF44","5","ortholog_one2one",91.4352
"3841","Hace1","HACE1","6","ortholog_one2one",97.1397
"3842","Cct5","CCT5","5","ortholog_one2one",96.3031
"3843","Csnka2ip","CSNKA2IP","3","ortholog_one2one",45.5556
"3844","Tmem232","TMEM232","5","ortholog_one2one",63.4074
"3845","4930453N24Rik","C3orf38","3","ortholog_one2one",79.3103
"3846","Scn7a","SCN7A","2","ortholog_one2one",74.0631
"3847","Zfp654","ZNF654","3","ortholog_one2one",89.0288
"3848","Gpc4","GPC4","X","ortholog_one2one",94.614
"3849","Emd","EMD","X","ortholog_one2one",74.5174
"3850","Mfsd8","MFSD8","4","ortholog_one2one",81.5029
"3851","Cggbp1","CGGBP1","3","ortholog_one2one",98.2036
"3852","Htr1f","HTR1F","3","ortholog_one2one",94.2623
"3853","Tsc1","TSC1","9","ortholog_one2one",87.4246
"3854","B3gnt5","B3GNT5","3","ortholog_one2one",79.5213
"3855","Cpne8","CPNE8","12","ortholog_one2one",96.5338
"3856","Tmem231","TMEM231","16","ortholog_one2one",86.9841
"3857","Ap2s1","AP2S1","19","ortholog_one2one",100
"3858","Slc25a15","SLC25A15","13","ortholog_one2one",95.0166
"3859","Gpc3","GPC3","X","ortholog_one2one",94.1278
"3860","Pou1f1","POU1F1","3","ortholog_one2one",87.6972
"3861","Rab38","RAB38","11","ortholog_one2one",97.1564
"3862","Gabarapl2","GABARAPL2","16","ortholog_one2one",100
"3863","Gm25740","RNU6-196P","16","ortholog_one2one",87.8505
"3864","Dchs1","DCHS1","11","ortholog_one2one",92.7074
"3865","Rtbdn","RTBDN","19","ortholog_one2one",50.6073
"3866","Sin3a","SIN3A","15","ortholog_one2one",97.8074
"3867","Arhgap9","ARHGAP9","12","ortholog_one2one",76.3889
"3868","Vapa","VAPA","18","ortholog_one2one",97.1888
"3869","Map3k15","MAP3K15","X","ortholog_one2one",86.6266
"3870","Chmp2b","CHMP2B","3","ortholog_one2one",99.5305
"3871","Ttc7b","TTC7B","14","ortholog_one2one",95.1163
"3872","Slc1a5","SLC1A5","19","ortholog_one2one",80.5405
"3873","Mroh5","MROH5","8","ortholog_one2one",67.5947
"3874","Mrps31","MRPS31","13","ortholog_one2one",65.8854
"3875","Txndc2","TXNDC2","18","ortholog_one2one",36.1818
"3876","Klhl6","KLHL6","3","ortholog_one2one",94.6688
"3877","Rab31","RAB31","18","ortholog_one2one",94.359
"3878","Smim19","SMIM19","8","ortholog_one2one",79.4643
"3879","Mir363","MIR363","X","ortholog_one2one",88
"3880","Mir19b-2","MIR19B2","X","ortholog_one2one",86.9048
"3881","Bhlha9","BHLHA9","17","ortholog_one2one",65.368
"3882","Vgll3","VGLL3","3","ortholog_one2one",88.9231
"3883","Nxf3","NXF3","X","ortholog_one2one",48.1013
"3884","Ppp4r1","PPP4R1","18","ortholog_one2one",86.9611
"3885","Fam172a","FAM172A","5","ortholog_one2one",93.0456
"3886","Adat1","ADAT1","16","ortholog_one2one",78.1563
"3887","Gosr1","GOSR1","17","ortholog_one2one",96.8
"3888","Fkrp","FKRP","19","ortholog_one2one",93.9271
"3889","Klhl24","KLHL24","3","ortholog_one2one",99.3333
"3890","Mrpl17","MRPL17","11","ortholog_one2one",84.0909
"3891","Ccdc160","CCDC160","X","ortholog_one2one",58.5139
"3892","Gli1","GLI1","12","ortholog_one2one",85.4185
"3893","Daw1","DAW1","2","ortholog_one2one",89.8795
"3894","Abhd12b","ABHD12B","14","ortholog_one2one",75.2089
"3895","Pdha1","PDHA1","X","ortholog_one2one",98.2051
"3896","Srebf1","SREBF1","17","ortholog_one2one",80.4233
"3897","2310022A10Rik","C19orf47","19","ortholog_one2one",84.0194
"3898","Cadm2","CADM2","3","ortholog_one2one",89.6552
"3899","Gm6569","C8orf90","8","ortholog_one2one",76
"3900","Tas2r119","TAS2R1","5","ortholog_one2one",45.509
"3901","Slc20a2","SLC20A2","8","ortholog_one2one",91.0061
"3902","Snord123","SNORD123","5","ortholog_one2one",95.7747
"3903","Atxn7l1","ATXN7L1","7","ortholog_one2one",82.9558
"3904","Inhbe","INHBE","12","ortholog_one2one",82.2857
"3905","Sema5a","SEMA5A","5","ortholog_one2one",94.1341
"3906","Inhbc","INHBC","12","ortholog_one2one",75.8523
"3907","Tmcc3","TMCC3","12","ortholog_one2one",93.9203
"3908","Tceal8","TCEAL8","X","ortholog_one2one",72.6496
"3909","Tor1aip1","TOR1AIP1","1","ortholog_one2one",69.9653
"3910","Clcn3","CLCN3","4","ortholog_one2one",92.1478
"3911","Pou5f2","POU5F2","5","ortholog_one2one",64.1337
"3912","Gdi2","GDI2","10","ortholog_one2one",96.4045
"3913","Grik2","GRIK2","6","ortholog_one2one",99.0088
"3914","Brwd1","BRWD1","21","ortholog_one2one",76.6493
"3915","Grip2","GRIP2","3","ortholog_one2one",87.62
"3916","Tmem87a","TMEM87A","15","ortholog_one2one",88.5714
"3917","Efcab10","EFCAB10","7","ortholog_one2one",65.9091
"3918","Dnah11","DNAH11","7","ortholog_one2one",85.049
"3919","Tmem135","TMEM135","11","ortholog_one2one",91.9214
"3920","Tceal7","TCEAL7","X","ortholog_one2one",75.5102
"3921","Sdc2","SDC2","8","ortholog_one2one",83.6634
"3922","Cacna1f","CACNA1F","X","ortholog_one2one",91.0786
"3923","Cpq","CPQ","8","ortholog_one2one",87.8723
"3924","Tfcp2l1","TFCP2L1","2","ortholog_one2one",93.3194
"3925","Ralbp1","RALBP1","18","ortholog_one2one",92.5926
"3926","Yap1","YAP1","11","ortholog_one2one",91.5984
"3927","Rhod","RHOD","11","ortholog_one2one",55.3785
"3928","Cpd","CPD","17","ortholog_one2one",90.9949
"3929","Malsu1","MALSU1","7","ortholog_one2one",73.6842
"3930","Psen2","PSEN2","1","ortholog_one2one",95.9821
"3931","Cep83","CEP83","12","ortholog_one2one",84.104
"3932","Tspyl5","TSPYL5","8","ortholog_one2one",73.1527
"3933","Syt12","SYT12","11","ortholog_one2one",95.0119
"3934","Ndufa4","NDUFA4","7","ortholog_one2one",87.8049
"3935","Adgrb1","ADGRB1","8","ortholog_one2one",94.1846
"3936","Nr2f1","NR2F1","5","ortholog_one2one",99.7619
"3937","Lrrc28","LRRC28","15","ortholog_one2one",89.9183
"3938","2010003K11Rik","C11orf86","11","ortholog_one2one",66.9355
"3939","Igf2bp3","IGF2BP3","7","ortholog_one2one",96.5458
"3940","Aldh18a1","ALDH18A1","10","ortholog_one2one",95.3459
"3941","Twsg1","TWSG1","18","ortholog_one2one",93.6937
"3942","Cdhr2","CDHR2","5","ortholog_one2one",72.7829
"3943","Krtap16-1","KRTAP16-1","17","ortholog_one2one",72.3108
"3944","Tmigd1","TMIGD1","17","ortholog_one2one",73.5632
"3945","Pygl","PYGL","14","ortholog_one2one",94.4706
"3946","Ccdc174","CCDC174","3","ortholog_one2one",83.94
"3947","Plxnc1","PLXNC1","12","ortholog_one2one",90.216
"3948","Ankrd12","ANKRD12","18","ortholog_one2one",80.9897
"3949","Fbf1","FBF1","17","ortholog_one2one",64.9616
"3950","Cep126","CEP126","11","ortholog_one2one",61.0154
"3951","Gprin1","GPRIN1","5","ortholog_one2one",58.691
"3952","Kif2a","KIF2A","5","ortholog_one2one",97.8466
"3953","Ascc3","ASCC3","6","ortholog_one2one",92.2657
"3954","Ferd3l","FERD3L","7","ortholog_one2one",77.9762
"3955","Fzd4","FZD4","11","ortholog_one2one",97.0205
"3956","Twist1","TWIST1","7","ortholog_one2one",94.6602
"3957","Sp4","SP4","7","ortholog_one2one",97.6982
"3958","Sphkap","SPHKAP","2","ortholog_one2one",72.4367
"3959","Ndufv2","NDUFV2","18","ortholog_one2one",93.5484
"3960","Spaca9","SPACA9","9","ortholog_one2one",89.881
"3961","Trpc6","TRPC6","11","ortholog_one2one",93.6559
"3962","Prss23","PRSS23","11","ortholog_one2one",90.8377
"3963","Sp8","SP8","7","ortholog_one2one",97.9424
"3964","Ak8","AK8","9","ortholog_one2one",77.0355
"3965","Vdac3","VDAC3","8","ortholog_one2one",97.8873
"3966","Abcb5","ABCB5","7","ortholog_one2one",78.0876
"3967","Tra2a","TRA2A","7","ortholog_one2one",98.9362
"3968","Cradd","CRADD","12","ortholog_one2one",89.4472
"3969","Pgr","PGR","11","ortholog_one2one",80.1296
"3970","Gtf3c4","GTF3C4","9","ortholog_one2one",93.6353
"3971","Itpkb","ITPKB","1","ortholog_one2one",77.8132
"3972","4930590J08Rik","C3orf20","3","ortholog_one2one",62.5938
"3973","Nr1h2","NR1H2","19","ortholog_one2one",89.6861
"3974","Sim1","SIM1","6","ortholog_one2one",96.732
"3975","Itgb8","ITGB8","7","ortholog_one2one",87.4837
"3976","Dkk4","DKK4","8","ortholog_one2one",76.0181
"3977","Rnaseh2a","RNASEH2A","19","ortholog_one2one",86.3787
"3978","Socs2","SOCS2","12","ortholog_one2one",93.9394
"3979","Ccdc126","CCDC126","7","ortholog_one2one",89.2857
"3980","Rtn3","RTN3","11","ortholog_one2one",70.5394
"3981","Rps6ka5","RPS6KA5","14","ortholog_one2one",89.1078
"3982","Pid1","PID1","2","ortholog_one2one",96.3134
"3983","Fam221a","FAM221A","7","ortholog_one2one",81.3953
"3984","Xirp2","XIRP2","2","ortholog_one2one",62.8171
