"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"4796","Naxe","NAXE","1","ortholog_one2one",89.7163
"4797","Anxa10","ANXA10","4","ortholog_one2one",88.8889
"4798","Prkd1","PRKD1","14","ortholog_one2one",92.7015
"4799","Nlrp14","NLRP14","11","ortholog_one2one",55.8912
"4800","Ttc24","TTC24","1","ortholog_one2one",62.2754
"4801","Rttn","RTTN","18","ortholog_one2one",82.3001
"4802","Plpp1","PLPP1","5","ortholog_one2one",74.2958
"4803","Xkr8","XKR8","1","ortholog_one2one",67.8304
"4804","Gab3","GAB3","X","ortholog_one2one",76.3025
"4805","Mfsd6","MFSD6","2","ortholog_one2one",87.5315
"4806","Maz","MAZ","16","ortholog_one2one",87.0183
"4807","Smpdl3b","SMPDL3B","1","ortholog_one2one",75
"4808","Rasa1","RASA1","5","ortholog_one2one",95.9538
"4809","Trpc4","TRPC4","13","ortholog_one2one",97.2279
"4810","Syne2","SYNE2","14","ortholog_one2one",70.7012
"4811","Cmip","CMIP","16","ortholog_one2one",98.4476
"4812","Rpa2","RPA2","1","ortholog_one2one",88.5185
"4813","Nt5dc2","NT5DC2","3","ortholog_one2one",96.2025
"4814","Prkd2","PRKD2","19","ortholog_one2one",95.5429
"4815","Cnih3","CNIH3","1","ortholog_one2one",85.5615
"4816","Il9r","IL9R","X","ortholog_one2one",57.173
"4817","Tsc22d3","TSC22D3","X","ortholog_one2one",88.0597
"4818","Rep15","REP15","12","ortholog_one2one",74.7826
"4819","Mrps35","MRPS35","12","ortholog_one2one",76.25
"4820","Cers6","CERS6","2","ortholog_one2one",93.3673
"4821","Inpp1","INPP1","2","ortholog_one2one",79.798
"4822","Elavl4","ELAVL4","1","ortholog_one2one",94.2857
"4823","Tfe3","TFE3","X","ortholog_one2one",96.1538
"4824","Mettl17","METTL17","14","ortholog_one2one",74.8971
"4825","Cox7c","COX7C","5","ortholog_one2one",85.7143
"4826","Foxp2","FOXP2","7","ortholog_one2one",96.2111
"4827","Snrnp25","SNRNP25","16","ortholog_one2one",98.374
"4828","Hibch","HIBCH","2","ortholog_one2one",81.5584
"4829","Tbck","TBCK","4","ortholog_one2one",95.2968
"4830","Nostrin","NOSTRIN","2","ortholog_one2one",82.2134
"4831","Dbn1","DBN1","5","ortholog_one2one",88.2436
"4832","Dact3","DACT3","19","ortholog_one2one",88.6885
"4833","Jup","JUP","17","ortholog_one2one",98.3893
"4834","Vps35","VPS35","16","ortholog_one2one",99.3719
"4835","Kif22","KIF22","16","ortholog_one2one",82.2727
"4836","Lrrc10b","LRRC10B","11","ortholog_one2one",95.2055
"4837","Bloc1s2","BLOC1S2","10","ortholog_one2one",94.4056
"4838","Ccdc93","CCDC93","2","ortholog_one2one",91.7329
"4839","Ntng2","NTNG2","9","ortholog_one2one",84.5501
"4840","Igf1r","IGF1R","15","ortholog_one2one",95.9825
"4841","Pkd2l1","PKD2L1","10","ortholog_one2one",87.1053
"4842","Drc3","DRC3","17","ortholog_one2one",80.8795
"4843","Dok6","DOK6","18","ortholog_one2one",99.6979
"4844","Fam219b","FAM219B","15","ortholog_one2one",83.7563
"4845","Trap1","TRAP1","16","ortholog_one2one",87.9603
"4846","Tmx3","TMX3","18","ortholog_one2one",91.4474
"4847","Iqgap3","IQGAP3","1","ortholog_one2one",85.1716
"4848","Tnip2","TNIP2","4","ortholog_one2one",75.1663
"4849","Dusp6","DUSP6","12","ortholog_one2one",98.1627
"4850","Ppp1r32","PPP1R32","11","ortholog_one2one",71.6628
"4851","Plcg2","PLCG2","16","ortholog_one2one",94.1502
"4852","Cep57","CEP57","11","ortholog_one2one",87.6
"4853","Akt2","AKT2","19","ortholog_one2one",98.1289
"4854","Fam131a","FAM131A","3","ortholog_one2one",93.9058
"4855","Evi5","EVI5","1","ortholog_one2one",86.7738
"4856","Ccdc6","CCDC6","10","ortholog_one2one",95.7356
"4857","Slc39a2","SLC39A2","14","ortholog_one2one",78.3172
"4858","Lrch1","LRCH1","13","ortholog_one2one",82.0874
"4859","Ppp1r8","PPP1R8","1","ortholog_one2one",98.0057
"4860","Psmc3","PSMC3","11","ortholog_one2one",89.8004
"4861","P3h4","P3H4","17","ortholog_one2one",90.5192
"4862","Orc6","ORC6","16","ortholog_one2one",74.8092
"4863","1700019D03Rik","C2orf88","2","ortholog_one2one",51.8868
"4864","Slc16a9","SLC16A9","10","ortholog_one2one",87.7953
"4865","Rbbp8","RBBP8","18","ortholog_one2one",76.5957
"4866","Crebbp","CREBBP","16","ortholog_one2one",95.7394
"4867","Sdhaf2","SDHAF2","11","ortholog_one2one",86.747
"4868","OR5BS1P","OR5BS1P","12","ortholog_one2one",77.5974
"4869","Mef2d","MEF2D","1","ortholog_one2one",96.1089
"4870","Mtrex","MTREX","5","ortholog_one2one",97.5962
"4871","Dnah14","DNAH14","1","ortholog_one2one",63.4247
"4872","R3hdm2","R3HDM2","12","ortholog_one2one",90.7088
"4873","Trps1","TRPS1","8","ortholog_one2one",93.0739
"4874","Stx12","STX12","1","ortholog_one2one",92.7007
"4875","Wnt8b","WNT8B","10","ortholog_one2one",91.3043
"4876","Cpsf7","CPSF7","11","ortholog_one2one",96.8153
"4877","Mphosph6","MPHOSPH6","16","ortholog_one2one",86.9565
"4878","Mansc4","MANSC4","12","ortholog_one2one",62.0178
"4879","Spock3","SPOCK3","4","ortholog_one2one",89.4495
"4880","Klhl42","KLHL42","12","ortholog_one2one",92.9006
"4881","Scnn1a","SCNN1A","12","ortholog_one2one",78.8571
"4882","Eif3h","EIF3H","8","ortholog_one2one",97.1591
"4883","Rubcnl","RUBCNL","13","ortholog_one2one",59.8519
"4884","Dbf4","DBF4","7","ortholog_one2one",67.7225
"4885","Ddx18","DDX18","2","ortholog_one2one",87.1212
"4886","Dhx29","DHX29","5","ortholog_one2one",90.989
"4887","Rhbg","RHBG","1","ortholog_one2one",85.0549
"4888","Espn","ESPN","1","ortholog_one2one",46.548
"4889","Dkc1","DKC1","X","ortholog_one2one",91.945
"4890","Sec31b","SEC31B","10","ortholog_one2one",79.1883
"4891","Med27","MED27","9","ortholog_one2one",97.7492
"4892","Cables1","CABLES1","18","ortholog_one2one",86.7003
"4893","Pde4dip","PDE4DIP","1","ortholog_one2one",79.6996
"4894","Stab1","STAB1","3","ortholog_one2one",81.8359
"4895","Utp23","UTP23","8","ortholog_one2one",87.1486
"4896","Rad21","RAD21","8","ortholog_one2one",96.5354
"4897","Clmp","CLMP","11","ortholog_one2one",92.7614
"4898","Ccno","CCNO","5","ortholog_one2one",80.1136
"4899","Adcy9","ADCY9","16","ortholog_one2one",92.1656
"4900","Tmem241","TMEM241","18","ortholog_one2one",81.8182
"4901","Mpi","MPI","15","ortholog_one2one",84.1608
"4902","Sp100","SP140","2","ortholog_one2one",29.2724
"4903","Mcidas","MCIDAS","5","ortholog_one2one",79.4195
"4904","Cdh13","CDH13","16","ortholog_one2one",93.5574
"4905","Edil3","EDIL3","5","ortholog_one2one",95.625
"4906","Tnfrsf1a","TNFRSF1A","12","ortholog_one2one",61.4537
"4907","Col20a1","COL20A1","20","ortholog_one2one",69.3833
"4908","Mid2","MID2","X","ortholog_one2one",99.1608
"4909","Tmem216","TMEM216","11","ortholog_one2one",90.0709
"4910","Clcn2","CLCN2","3","ortholog_one2one",93.2819
"4911","Kansl2","KANSL2","12","ortholog_one2one",95.4733
"4912","Rpl5","RPL5","1","ortholog_one2one",98.3165
"4913","Mdfic","MDFIC","7","ortholog_one2one",61.0942
"4914","Hsbp1","HSBP1","16","ortholog_one2one",88.1579
"4915","Ndufb8","NDUFB8","10","ortholog_one2one",81.1828
"4916","Scamp2","SCAMP2","15","ortholog_one2one",88.7538
"4917","Rbmx","RBMX","X","ortholog_one2one",98.7212
"4918","Mylk3","MYLK3","16","ortholog_one2one",69.0566
"4919","Mlxip","MLXIP","12","ortholog_one2one",86.6957
"4920","Plekhg6","PLEKHG6","12","ortholog_one2one",81.7027
"4921","Rhbdf1","RHBDF1","16","ortholog_one2one",95.4439
"4922","Fam76b","FAM76B","11","ortholog_one2one",97.6401
"4923","Gng8","GNG8","19","ortholog_one2one",98.5714
"4924","Cdc20b","CDC20B","5","ortholog_one2one",72.2543
"4925","Tmem138","TMEM138","11","ortholog_one2one",54.2222
"4926","Cd9","CD9","12","ortholog_one2one",89.3805
"4927","Hapln1","HAPLN1","5","ortholog_one2one",95.7865
"4928","Jpt2","JPT2","16","ortholog_one2one",79.4737
"4929","Zg16","ZG16","16","ortholog_one2one",83.8323
"4930","Gpx8","GPX8","5","ortholog_one2one",82.2967
"4931","Hif1an","HIF1AN","10","ortholog_one2one",96.8481
"4932","Ccdc91","CCDC91","12","ortholog_one2one",78.733
"4933","Riok3","RIOK3","18","ortholog_one2one",93.6416
"4934","Zbtb14","ZBTB14","18","ortholog_one2one",99.3318
"4935","Pax2","PAX2","10","ortholog_one2one",93.5096
"4936","Gzmk","GZMK","5","ortholog_one2one",71.8631
"4937","Spc25","SPC25","2","ortholog_one2one",73.8938
"4938","Ext1","EXT1","8","ortholog_one2one",99.3298
"4939","AI467606","C16orf54","16","ortholog_one2one",71.1111
"4940","Hspa8","HSPA8","11","ortholog_one2one",99.8452
"4941","Lrrc63","LRRC63","13","ortholog_one2one",49.2163
"4942","Cramp1","CRAMP1","16","ortholog_one2one",82.9572
"4943","Ttc9b","TTC9B","19","ortholog_one2one",91.6318
"4944","Esm1","ESM1","5","ortholog_one2one",75
"4945","Qprt","QPRT","16","ortholog_one2one",82.2742
"4946","Mlycd","MLYCD","16","ortholog_one2one",87.8049
"4947","Dipk1a","DIPK1A","1","ortholog_one2one",96.9626
"4948","Fam149b","FAM149B1","10","ortholog_one2one",72.2772
"4949","Samd12","SAMD12","8","ortholog_one2one",91.3043
"4950","Spn","SPN","16","ortholog_one2one",48.8608
"4951","Tll1","TLL1","4","ortholog_one2one",93.6821
"4952","Calm3","CALM3","19","ortholog_one2one",100
"4953","Pdlim7","PDLIM7","5","ortholog_one2one",93.8731
"4954","Srl","SRL","16","ortholog_one2one",49.7802
"4955","Ccnt1","CCNT1","12","ortholog_one2one",90.1934
"4956","Il31","IL31","12","ortholog_one2one",26.257
"4957","G2e3","G2E3","14","ortholog_one2one",75.9134
"4958","Bsx","BSX","11","ortholog_one2one",95.6897
"4959","Eed","EED","11","ortholog_one2one",88.2
"4960","Sh3bp2","SH3BP2","4","ortholog_one2one",79.3496
"4961","Tsacc","TSACC","1","ortholog_one2one",63.7097
"4962","4921524J17Rik","C16orf87","16","ortholog_one2one",98.7013
"4963","Osbpl3","OSBPL3","7","ortholog_one2one",91.4221
"4964","Polr2h","POLR2H","3","ortholog_one2one",100
"4965","Rmc1","RMC1","18","ortholog_one2one",94.9772
"4966","Ift140","IFT140","16","ortholog_one2one",81.6257
"4967","Sec22b","SEC22B","1","ortholog_one2one",100
"4968","Cpe","CPE","4","ortholog_one2one",96.6387
"4969","Cdkl5","CDKL5","X","ortholog_one2one",95.9375
"4970","Jhy","JHY","11","ortholog_one2one",67.1429
"4971","Tex49","TEX49","12","ortholog_one2one",80.1527
"4972","Ulk3","ULK3","15","ortholog_one2one",94.0678
"4973","Slf2","SLF2","10","ortholog_one2one",85.2107
"4974","Npnt","NPNT","4","ortholog_one2one",81.1166
"4975","Tfap4","TFAP4","16","ortholog_one2one",97.6331
"4976","Osgin1","OSGIN1","16","ortholog_one2one",81.59
"4977","Fkbp10","FKBP10","17","ortholog_one2one",88.9845
"4978","Chrna4","CHRNA4","20","ortholog_one2one",82.2153
"4979","Colec10","COLEC10","8","ortholog_one2one",88.8087
"4980","Mal2","MAL2","8","ortholog_one2one",91.4286
"4981","Glis2","GLIS2","16","ortholog_one2one",93.0902
"4982","Ccn3","CCN3","8","ortholog_one2one",80.791
"4983","Gpt2","GPT2","16","ortholog_one2one",93.1034
"4984","Atpaf2","ATPAF2","17","ortholog_one2one",83.557
"4985","Cplx3","CPLX3","15","ortholog_one2one",95.5696
"4986","Esr2","ESR2","14","ortholog_one2one",82.8924
"4987","Thpo","THPO","3","ortholog_one2one",64.9351
"4988","Uba7","UBA7","3","ortholog_one2one",75.1279
"4989","Slc25a40","SLC25A40","7","ortholog_one2one",82.7893
"4990","Adcy6","ADCY6","12","ortholog_one2one",94.4349
"4991","Msmo1","MSMO1","4","ortholog_one2one",89.0785
"4992","Npc1","NPC1","18","ortholog_one2one",86.2177
"4993","Tkfc","TKFC","11","ortholog_one2one",84.9481
"4994","Lbr","LBR","1","ortholog_one2one",78.9137
"4995","Gid4","GID4","17","ortholog_one2one",99.0783
"4996","Dnaja2","DNAJA2","16","ortholog_one2one",99.5146
"4997","Coro7","CORO7","16","ortholog_one2one",86.551
"4998","Ccdc8","CCDC8","19","ortholog_one2one",49.927
"4999","Tmem204","TMEM204","16","ortholog_one2one",88.0531
"5000","Necab2","NECAB2","16","ortholog_one2one",85.8612
"5001","Map3k10","MAP3K10","19","ortholog_one2one",92.569
"5002","Snx18","SNX18","5","ortholog_one2one",96.9106
"5003","Ankrd29","ANKRD29","18","ortholog_one2one",93.5275
"5004","Drg2","DRG2","17","ortholog_one2one",98.6264
"5005","Dok3","DOK3","5","ortholog_one2one",77.4775
"5006","Rundc3b","RUNDC3B","7","ortholog_one2one",94.5295
"5007","Cacnb3","CACNB3","12","ortholog_one2one",99.1736
"5008","Arl15","ARL15","5","ortholog_one2one",97.0588
"5009","Zic3","ZIC3","X","ortholog_one2one",98.4979
"5010","Pms1","PMS1","2","ortholog_one2one",75.7906
"5011","Magi1","MAGI1","3","ortholog_one2one",92.5221
"5012","Lrrc43","LRRC43","12","ortholog_one2one",64.9175
"5013","Lama3","LAMA3","18","ortholog_one2one",77.8378
"5014","Ankrd13b","ANKRD13B","17","ortholog_one2one",79.454
"5015","Mpp1","MPP1","X","ortholog_one2one",92.9185
"5016","Klhl2","KLHL2","4","ortholog_one2one",96.0199
"5017","Dip2c","DIP2C","10","ortholog_one2one",98.6513
"5018","Sema4g","SEMA4G","10","ortholog_one2one",90.8005
"5019","Ddx23","DDX23","12","ortholog_one2one",98.6569
"5020","Notch2","NOTCH2","1","ortholog_one2one",92.4788
"5021","Scfd1","SCFD1","14","ortholog_one2one",96.5571
"5022","Dnajc9","DNAJC9","10","ortholog_one2one",88.0309
"5023","Ormdl1","ORMDL1","2","ortholog_one2one",98.6928
"5024","Cd2bp2","CD2BP2","16","ortholog_one2one",90.6433
"5025","Vasn","VASN","16","ortholog_one2one",83.5067
"5026","Tcf19","TCF19","6","ortholog_one2one",79.8479
"5027","Mrps16","MRPS16","10","ortholog_one2one",91.1111
"5028","Cab39","CAB39","2","ortholog_one2one",99.1202
"5029","Rnd1","RND1","12","ortholog_one2one",96.5517
"5030","Chrd","CHRD","3","ortholog_one2one",84.8454
"5031","Ndrg2","NDRG2","14","ortholog_one2one",95.6873
"5032","Telo2","TELO2","16","ortholog_one2one",74.2857
"5033","Adam30","ADAM30","1","ortholog_one2one",57.5137
"5034","Reg4","REG4","1","ortholog_one2one",66.242
"5035","Ccdc65","CCDC65","12","ortholog_one2one",79.1075
"5036","Mrpl43","MRPL43","10","ortholog_one2one",82.3899
"5037","Itm2c","ITM2C","2","ortholog_one2one",92.1933
"5038","Postn","POSTN","13","ortholog_one2one",89.7375
"5039","Itfg1","ITFG1","16","ortholog_one2one",89.3443
"5040","Twnk","TWNK","10","ortholog_one2one",86.8613
"5041","Arrdc4","ARRDC4","15","ortholog_one2one",86.747
"5042","Nprl3","NPRL3","16","ortholog_one2one",96.3093
"5043","Fgf13","FGF13","X","ortholog_one2one",99.5918
"5044","Fkbp11","FKBP11","12","ortholog_one2one",90.5473
"5045","Agbl4","AGBL4","1","ortholog_one2one",80.3704
"5046","Ddb1","DDB1","11","ortholog_one2one",99.6491
"5047","Arf3","ARF3","12","ortholog_one2one",100
"5048","Osgepl1","OSGEPL1","2","ortholog_one2one",85.0242
"5049","Mbtps1","MBTPS1","16","ortholog_one2one",95.8175
"5050","F9","F9","X","ortholog_one2one",80.0425
"5051","Ros1","ROS1","6","ortholog_one2one",80.2137
"5052","Sesn3","SESN3","11","ortholog_one2one",93.9024
"5053","Ppp5c","PPP5C","19","ortholog_one2one",97.7956
"5054","Coch","COCH","14","ortholog_one2one",94.0217
"5055","Col4a6","COL4A6","X","ortholog_one2one",79.9527
"5056","Wnt10b","WNT10B","12","ortholog_one2one",96.9152
"5057","Ttc39c","TTC39C","18","ortholog_one2one",94.3103
"5058","Strn3","STRN3","14","ortholog_one2one",96.1055
"5059","Wnt1","WNT1","12","ortholog_one2one",98.9189
"5060","Fam76a","FAM76A","1","ortholog_one2one",97.7199
"5061","Tmem192","TMEM192","4","ortholog_one2one",78.9474
"5062","Ddn","DDN","12","ortholog_one2one",77.3239
"5063","Crtam","CRTAM","11","ortholog_one2one",71.5013
"5064","Ppfibp2","PPFIBP2","11","ortholog_one2one",86.3938
"5065","Prkag1","PRKAG1","12","ortholog_one2one",96.9697
"5066","Exoc7","EXOC7","17","ortholog_one2one",94.835
"5067","Dpp10","DPP10","2","ortholog_one2one",87.125
"5068","Dnaja3","DNAJA3","16","ortholog_one2one",87.5
"5069","Scml2","SCML2","X","ortholog_one2one",36.4293
"5070","Ptx4","PTX4","16","ortholog_one2one",64.9378
"5071","Mthfd1","MTHFD1","14","ortholog_one2one",93.1551
"5072","Trim75","TRIM22","11","ortholog_one2one",30.4069
"5073","Cabyr","CABYR","18","ortholog_one2one",13.0243
"5074","Ndufs4","NDUFS4","5","ortholog_one2one",88
"5075","Cchcr1","CCHCR1","6","ortholog_one2one",72.3183
"5076","Bend5","BEND5","1","ortholog_one2one",98.5748
"5077","Smim31","SMIM31","4","ortholog_one2one",61.9718
"5078","Enpp2","ENPP2","8","ortholog_one2one",88.7309
"5079","Ddx41","DDX41","5","ortholog_one2one",97.1564
"5080","Phkb","PHKB","16","ortholog_one2one",91.3364
"5081","Lzts2","LZTS2","10","ortholog_one2one",91.9523
"5082","Minar1","MINAR1","15","ortholog_one2one",89.8582
"5083","Endod1","ENDOD1","11","ortholog_one2one",75.8483
"5084","Acot7","ACOT7","1","ortholog_one2one",82.5521
"5085","Tmed3","TMED3","15","ortholog_one2one",87.7828
"5086","Kdm4d","KDM4D","11","ortholog_one2one",70.7843
"5087","Lcp1","LCP1","13","ortholog_one2one",96.9697
"5088","Psors1c2","PSORS1C2","6","ortholog_one2one",69.6296
"5089","Ap4s1","AP4S1","14","ortholog_one2one",95.8333
"5090","Cdsn","CDSN","6","ortholog_one2one",61.1408
"5091","2300002M23Rik","C6orf15","6","ortholog_one2one",44.4126
"5092","Kitl","KITLG","12","ortholog_one2one",82.7839
"5093","Akap5","AKAP5","14","ortholog_one2one",35.1064
"5094","Tbc1d10b","TBC1D10B","16","ortholog_one2one",89.599
"5095","Fst","FST","5","ortholog_one2one",97.6744
"5096","Vps37c","VPS37C","11","ortholog_one2one",82.3864
"5097","Cwc15","CWC15","11","ortholog_one2one",99.1266
"5098","Zbtb25","ZBTB25","14","ortholog_one2one",90.6606
"5099","Ephb3","EPHB3","3","ortholog_one2one",96.576
"5100","Synj2","SYNJ2","6","ortholog_one2one",84.3137
"5101","Marchf1","MARCHF1","4","ortholog_one2one",81.4815
"5102","Amotl1","AMOTL1","11","ortholog_one2one",83.5821
"5103","Zbtb1","ZBTB1","14","ortholog_one2one",95.0912
"5104","Osbpl1a","OSBPL1A","18","ortholog_one2one",92
"5105","Hspa2","HSPA2","14","ortholog_one2one",99.3681
"5106","Asnsd1","ASNSD1","2","ortholog_one2one",76.3955
"5107","Hes3","HES3","1","ortholog_one2one",59
"5108","Ppp1r36","PPP1R36","14","ortholog_one2one",72.0195
"5109","Fam193b","FAM193B","5","ortholog_one2one",86.4532
"5110","Hmgcs2","HMGCS2","1","ortholog_one2one",89.3701
"5111","Fgr","FGR","1","ortholog_one2one",85.4932
"5112","Cdhr4","CDHR4","3","ortholog_one2one",72.2861
"5113","F8","F8","X","ortholog_one2one",73.0487
"5114","Clmn","CLMN","14","ortholog_one2one",68.9164
"5115","Gstcd","GSTCD","4","ortholog_one2one",84.2271
"5116","Diablo","DIABLO","12","ortholog_one2one",82.7004
"5117","Nmral1","NMRAL1","16","ortholog_one2one",81.2298
"5118","Tmed9","TMED9","5","ortholog_one2one",93.617
"5119","Cd5","CD5","11","ortholog_one2one",64.17
"5120","Nr2f2","NR2F2","15","ortholog_one2one",100
"5121","Stau2","STAU2","8","ortholog_one2one",93.8596
"5122","Far2","FAR2","12","ortholog_one2one",87.9612
"5123","Tma16","TMA16","4","ortholog_one2one",70.1357
"5124","Icmt","ICMT","1","ortholog_one2one",96.1268
"5125","Vcan","VCAN","5","ortholog_one2one",63.7746
"5126","Dcbld1","DCBLD1","6","ortholog_one2one",76.9384
"5127","Hmox2","HMOX2","16","ortholog_one2one",89.2064
"5128","Mylpf","MYLPF","16","ortholog_one2one",96.4497
"5129","Zc3h13","ZC3H13","13","ortholog_one2one",82.8324
"5130","Sfxn3","SFXN3","10","ortholog_one2one",93.7695
"5131","Ahdc1","AHDC1","1","ortholog_one2one",95.3576
"5132","Ubash3b","UBASH3B","11","ortholog_one2one",97.6489
"5133","Foxj1","FOXJ1","17","ortholog_one2one",92.6366
"5134","Cct3","CCT3","1","ortholog_one2one",97.2477
"5135","Npy1r","NPY1R","4","ortholog_one2one",93.7173
"5136","Nt5c3b","NT5C3B","17","ortholog_one2one",89.6667
"5137","Naf1","NAF1","4","ortholog_one2one",59.464
"5138","Cby2","CBY2","13","ortholog_one2one",79.148
"5139","B3gnt4","B3GNT4","12","ortholog_one2one",78.5714
"5140","Cdip1","CDIP1","16","ortholog_one2one",94.2308
"5141","Fam13c","FAM13C","10","ortholog_one2one",81.5308
"5142","Chic2","CHIC2","4","ortholog_one2one",99.3939
"5143","Nfe2l3","NFE2L3","7","ortholog_one2one",70.7576
"5144","Hif3a","HIF3A","19","ortholog_one2one",81.6265
"5145","Fundc2","FUNDC2","X","ortholog_one2one",92.7152
"5146","Cfap70","CFAP70","10","ortholog_one2one",80.0175
"5147","Slc25a26","SLC25A26","3","ortholog_one2one",87.5912
"5148","Rai2","RAI2","X","ortholog_one2one",89.603
"5149","Abcb4","ABCB4","7","ortholog_one2one",91.1442
"5150","Kazald1","KAZALD1","10","ortholog_one2one",81.4697
"5151","Psd3","PSD3","8","ortholog_one2one",65.0116
"5152","Spata6","SPATA6","1","ortholog_one2one",90.5738
"5153","Nhs","NHS","X","ortholog_one2one",88.7675
"5154","4930562C15Rik","C16orf96","16","ortholog_one2one",46.9869
"5155","Lbx1","LBX1","10","ortholog_one2one",96.8085
"5156","Gripap1","GRIPAP1","X","ortholog_one2one",93.6679
"5157","Rasgrf1","RASGRF1","15","ortholog_one2one",84.1521
"5158","Cav1","CAV1","7","ortholog_one2one",94.9438
"5159","Taf2","TAF2","8","ortholog_one2one",95.4925
"5160","Ubald1","UBALD1","16","ortholog_one2one",92.6136
"5161","Mpg","MPG","16","ortholog_one2one",63.0631
"5162","Mgrn1","MGRN1","16","ortholog_one2one",88.4892
"5163","Shmt2","SHMT2","12","ortholog_one2one",93.8492
"5164","Vps33a","VPS33A","12","ortholog_one2one",97.4916
"5165","Psmc4","PSMC4","19","ortholog_one2one",99.7608
"5166","Lrig1","LRIG1","3","ortholog_one2one",83.2264
"5167","Hectd1","HECTD1","14","ortholog_one2one",98.0901
"5168","Klhl10","KLHL10","17","ortholog_one2one",98.8487
"5169","Ints12","INTS12","4","ortholog_one2one",91.5401
"5170","Klhl11","KLHL11","17","ortholog_one2one",95.9097
"5171","Phgdh","PHGDH","1","ortholog_one2one",94.5591
"5172","Dscc1","DSCC1","8","ortholog_one2one",72.7273
"5173","Zfp697","ZNF697","1","ortholog_one2one",86.116
"5174","Crot","CROT","7","ortholog_one2one",85.6209
"5175","Git1","GIT1","17","ortholog_one2one",96.6234
